Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
24.17774063880754,5.0,3.0,0.9087335707516996,1.8690550839514368,0.8616292779793726,1.7096449690715148,2.7559566068329966,2.46180928416568,1.8827649772107948,1.921800581299535,2.703469237379352,1.4820811908959062,671.4128092690108,206716.2896553409,1.6190512880302403,1.864669987249238,2.006381681239429,2.3251744663332103,2.562162267512474,1.9416475648538232,2.427221044898137,1.502287066610989,1.3773430283041177,1.4736084464478796,1.909442393873983,2.326626120070722,1.1954989108473322,1.6022029576608952,1.0,1.4952865850870791,1.3689012790454866,1.674982345787322,1.7734956105374295,1.4539540794489874,2.2136349465833423,1.1890809779317395,1.662089910098817,2.321327705184341,1.0,1.0,0.0,1.0,1.0,0.0,2.1902498103124124,2.279988762978504,2.0240035152991074,1.4713723149502718,1.2221996112365616,2.183361374068196,1.6716846942514048,2.100914421729502,2.3972530839975685,1.2748008754684212,1.6050097914353152,2.6615776446144523,1.8431607381407833,1.3682036581458623,1.8892516650788749,2.715547338169487,2.531746294314757,1.4746514047305714,2.524644167706742,1.33370691792521,PortScan
53.08300173874597,3.0,2.0,2.472868576608972,2.2617138547399582,1.871772865305977,2.022028763161111,1.8725052719856312,1.429684213410293,1.7437532402532523,2.0262991164721504,2.6558082553141875,2.3944679827089774,55.98973155757059,56504.62211125414,2.625957824652861,1.8153703238413792,2.029755619868681,1.344798363545368,2.049134360465483,2.516155577392848,1.9299428176352031,1.9735521643170424,2.3088656545686312,1.52215502761239,2.5499962042643634,2.14692218470014,2.2212373148805677,2.713891333559717,0.0,1.9407206225840816,1.8915552807340643,2.6889825111627035,1.701642503150398,2.2159705671359355,2.6519189460192742,1.3502223580785986,2.7523505838454247,0.8505915938817854,1.0,1.0,1.0,1.0,0.0,0.0,2.5044352457539287,2.5033543411853065,1.5806461214855991,2.4612870157019255,1.9077143433847763,1.9920523994421768,1.9446018979094433,1.6864941945198555,1.9213215859890709,1.9586252525514851,2.057316510669178,2.828159364009198,2.4185632920703033,2.7732472309746985,1.4801232484505848,2.36467608122074,2.1278228159338384,2.8221630157141573,1.547883657381838,2.5890986929988227,PortScan
82.163528978725,2.0,0.0,1.68668929071377,1.641618412610535,2.3534766535824168,2.522887104607346,1.9509682023753456,2.0372298264916444,1.8887001715609828,2.599290629151938,2.5853120611023592,1.7541044851355547,204.63619337439425,24338.73809311277,2.326524528369825,3.309160836478985,1.974484951509324,1.7774902260609475,2.6206448146422088,2.0090876611194197,1.197225756529421,1.4220558834179335,2.182949320620459,1.9723249798470193,2.443719931516966,2.10829952716627,1.917584722215002,1.8856411648077391,1.0,1.4705683381347112,2.3715383344922363,1.9639811295460183,2.096288236228347,2.1909892378159985,2.1522241619995226,1.6954412536441616,2.7733603959106183,1.5748888024995331,1.0,1.0,1.0,0.0,1.0,1.0,2.5245295689309213,1.1963683708789403,2.303665270215754,2.526725117007211,2.0089734873194875,1.6071931026301078,2.1115586147513508,1.5602880980123466,2.1268151613810624,1.8455337362310944,2.722563609522706,2.042298801784612,1.6430865234861245,1.818472399441051,1.594472510960015,1.7368200240630003,1.5081555447538997,1.4682799601057996,2.37465516345855,1.5483869315361918,PortScan
76.65781917821482,2.0,0.0,1.491917374045262,2.443175861649083,2.4937724091870495,1.979713453502108,2.5051567802331665,1.7097289974494907,2.092784824965345,1.502002341818588,2.348263005247898,2.501232281456508,520.9559720644529,26086.56436869539,2.115197444236481,1.5615751093528405,2.2367095604753273,2.5191439471561248,1.3624511908925028,1.886487260685505,2.142972467337177,2.5426312917981293,0.7966778420828102,1.5230819325282638,2.2540692253439003,1.5270938293916356,1.474209688708731,1.8468566019994852,0.0,2.175822025479441,2.191543360026757,1.860889105445922,2.137085134383578,1.8178327573270003,1.9075060060605171,2.5285729273800577,1.7737580008937417,2.08601447154156,0.0,1.0,1.0,0.0,0.0,1.0,2.1272573575708216,0.988720760413144,2.083417464724078,1.834998850762608,1.2748705350086074,1.9932073468607423,1.873100382087418,0.9333904292154392,2.68529618581311,1.568085706718958,1.155942100398359,0.943283880783928,1.80837256243092,2.526025034129426,2.5004114537450057,1.695980796938818,1.9980267595016303,2.1882420691894184,1.3993985214264608,0.8893929791432129,PortScan
60.43901542837085,5.0,1.0,2.378685686960529,1.5643386408586664,1.9667656955007948,1.6403454711112395,1.7637700929156737,1.6015061770031038,1.7604890090347889,1.94318081379131,1.8827439730315936,1.8003274619818126,20.314572800257228,82714.33313789466,2.052259323108481,1.9954306960685857,1.8427880121160365,2.188685785350288,2.4945332660891637,1.7786949114203097,2.5169059836187113,2.700224481859859,2.5888117420171106,2.0052125741782185,1.935228365330171,2.853795600296643,2.3808167136286564,2.3269316248832044,1.0,2.702054674274103,1.8306486343980988,2.603500280774403,1.5533858339836375,1.3028631225265133,2.3121482350734923,2.1403737467417487,2.8657476961530852,2.001456193366028,0.0,0.0,1.0,0.0,0.0,0.0,2.705848612401987,2.111269074057975,2.466708806304526,2.406414993845286,1.290693635603938,1.4462666611724946,3.156909059093981,2.12473328004383,2.315884343565666,2.514029995104833,0.9938362905654924,1.8239356575796288,2.5834676307864544,2.5994114426192705,1.5012145116953617,2.5482438510633365,2.289070165370468,1.8039819910172288,1.9649458312859829,1.5369597470828331,PortScan
36.50969552510944,3.0,2.0,1.7964899608991105,2.5429334231653016,2.533220813212073,1.7037012519621753,1.2423486061867384,1.74558284382662,1.541556684141414,1.5395904311292608,1.5903780853620455,1.9573354865786323,537.9368369007402,82147.45377428799,1.500411665490642,2.3331704659767305,1.9612410877129856,1.6325192714625971,1.7455152376736254,2.1170819612707725,1.403264692583599,1.2267815665868973,2.473140203453815,1.952430313279493,2.0448026118106384,1.472477423020515,2.098507244887672,2.302961355128266,1.0,1.8901531360513644,1.8067037768525565,1.7182609164375944,2.8715670885287317,1.2162850980175952,1.6651867930587685,1.550601780036358,1.7250472657464622,1.9448110807253276,0.0,1.0,0.0,1.0,0.0,0.0,1.7925963924153556,1.792714446706682,2.4571314247644165,1.4941719986725426,1.9351933510195187,1.7277927214489874,2.638664938084788,2.4040418065093334,1.5872889179725882,1.7384773792438075,1.2954413442485384,2.672714501200381,2.5144123244288648,2.396221984867127,1.9675833995092071,2.0883270135159977,1.730014288417934,2.1773870971161995,2.371870000693777,1.5749920348970246,PortScan
358073.9675865195,39.0,2.0,1.3291370198568346,0.8335972366201211,0.7292379355143317,0.6358257609028313,1.3940636131713386,1.7576331258545788,0.951005338147234,-0.026717709600821,0.7916392339697795,0.6552599873318614,25488.421840134502,108.9160409334036,0.7513522140006389,-0.6608107918921571,1.5344431335665345,0.9373265218331231,-2.668482855526675,1.639236854030827,-0.3860383394114531,-0.3606693869530318,0.3067711523617937,1.0522837316574931,1.095530246600021,-1.0337357983075277,0.4555624765622809,1.352320275867505,0.0,-1.0029989340918026,0.6343551586579631,0.5803665455507298,0.2462359376273217,0.2166846129528341,0.9065306269903944,1.4888794751850318,-1.655413708619249,-0.3666261777365135,1.0,1.0,1.0,1.0,1.0,1.0,0.0211691923692523,0.589495431960401,0.8836961644324702,1.5580452241779883,1.6188231250878446,-0.2746604271330163,0.6405759958992385,-1.130187531984754,-0.1099648787009576,-0.2020255120356813,-1.8539797836642276,0.2020609866936351,0.7372347713383909,-0.0675195890838084,1.020509335067778,-0.4221329160644571,-0.5475455250196689,1.0144386095117417,0.8214877009435835,1.3076827767822192,BENIGN
81.19898686251766,5.0,3.0,1.1584239987341147,1.9656598286169191,2.3346055508099584,2.09977626829517,3.307495470985575,1.6977685615387317,1.8099880147637943,2.348001739161732,1.4830721142072318,2.169993443699577,188.76707522773043,61569.54043109447,1.428426505472112,2.1526598312278864,2.904431966157584,2.252716533507144,2.353886178275203,2.343426685743883,1.0789454426837586,2.6248368667416444,2.440833564353975,0.8864307533747042,2.6472753557183473,2.0904415965889425,2.315851981476686,2.880456912496515,1.0,1.4255407104256324,1.7116682594366004,3.178552354684757,1.4599746610606066,2.550008358970467,2.6898488217730283,1.739407686655005,3.3080266680643486,1.0897465570223392,0.0,0.0,0.0,1.0,1.0,0.0,1.3246570246139382,1.6139786073021916,1.425187819419088,1.753446721641298,3.2594188877985637,1.602266609535114,1.024137247615321,2.106548862430424,1.789380952606839,1.7096292117608585,1.7742253062904876,1.9300965437261504,1.8793448066641751,1.6130102020449,1.590283669501524,1.82877817099391,1.6762584639328242,2.221044835203515,1.982470953779219,2.238456358564853,PortScan
41.37661944315452,4.0,2.0,1.945607388596006,1.4842180094835504,1.6360091994897974,1.346805118037652,1.38503911055447,1.760106830755201,1.5083743860833851,2.994064548814464,1.8026685253164925,2.0121878422183164,208.45246455020185,96649.59481636553,1.5106456302380749,2.8019270021582727,1.8986896604888257,2.844369300260482,2.083356309964613,1.444977911756446,1.855598431144969,2.55148130805366,2.1391376405677067,3.2942960486211694,2.502709587700587,2.457885723017647,2.0373527157887232,2.184492893619588,0.0,2.034180561801308,2.431465941335776,1.514671698901167,1.3192611331567257,2.0074304591107626,1.750502767999006,1.8216440226401336,2.2694363659299057,1.466137742068371,1.0,0.0,1.0,0.0,0.0,0.0,1.9163963239825912,2.279943090307695,1.850387865812592,2.3511726415135312,2.168337057168197,2.0498163260552293,1.9526031524241407,2.4392103687456173,2.3044963661554205,2.325970664626185,2.2354990212924672,1.621303387758856,1.481244829895712,2.2822537489406036,2.4102491454472053,2.046815552576074,1.896210835558347,3.0666262482451083,3.0861039259102423,1.367651675785774,PortScan
19.96998201381504,4.0,4.0,1.9497141459749268,2.784094047098624,1.7424226962046745,2.468269432299173,2.234650154398826,1.6128040896489306,1.6964256472945234,2.112831448525588,2.1024028351494395,1.114048025700219,394.5512479790594,200200.380422476,2.5672701662166615,1.6843644738411836,1.3687639764321955,1.8562757565445371,2.2942242461141804,1.725957984988853,2.7555878344689084,1.9537023379924372,1.0612807645407971,1.9844646966064463,2.1663713210350237,2.2295952999800517,2.056571011173614,2.4935270367540627,0.0,2.01635385267702,2.2914881695821028,1.624370742496422,2.31064410968711,2.2756927044070494,2.8721925456800856,2.2472435600431924,1.843363976658625,2.6243963586599923,1.0,0.0,0.0,0.0,0.0,0.0,2.3199779238243243,1.214247938892675,1.7857096753089696,2.211944674235741,1.1237273339485478,2.773916424648723,2.0107944496350476,2.457744583767908,1.6877579649427306,1.8721916832779169,3.0959020786357287,1.6823430484644508,2.32416728821861,1.9865199537356677,1.7820895215304202,2.25545280382,2.406861767604582,1.640885696842551,2.39471131888586,2.2736422805572003,PortScan
